car_id,brand_id,series_id,spec_id,guide_price,car_year,car_age,mileage,city_id,sale_price,brand_name,series_name,spec_name
253585,10021,2273,103218,12.3800,2013,4.0,3.8,230100,7.6,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 时尚型
267037,10021,2273,6990,13.4900,2009,7.0,9.77,230100,5.6,长安福特,福克斯,2009款 两厢 1.8AT 时尚型
271903,10021,2273,11330,10.4800,2011,5.0,7.12,230100,5.8,长安福特,福克斯,2011款 两厢 1.8手动经典型
287190,10021,2273,11332,12.7800,2011,6.0,3.7,230100,6.3,长安福特,福克斯,2011款 两厢 1.8自动时尚型
305099,10021,2273,16269,14.3900,2012,5.0,8,230100,7.8,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
306806,10021,2273,16275,15.1900,2012,4.0,2.93,230100,8,长安福特,福克斯,2012款 两厢 2.0L 手动 豪华运动型
310909,10021,2273,11331,11.4800,2011,5.0,5.8,230100,5.8,长安福特,福克斯,2011款 两厢 1.8手动舒适型
333626,10021,2273,16267,13.0900,2012,5.0,7.53,230100,7.5,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
371272,10021,2273,104151,10.5300,2013,3.0,4.73,230100,7.3,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 百万纪念款
383581,10021,2273,16269,14.3900,2012,4.0,3.83,230100,9,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
389527,10021,2273,16267,13.0900,2012,5.0,5.13,230100,8,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
390089,10021,2273,16269,14.3900,2012,4.0,5.5,230100,8.5,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
444896,10021,2273,100184,11.2800,2012,5.0,6,230100,5.8,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 时尚型
476686,10021,2273,16269,14.3900,2012,3.0,2.91,230100,9.2,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
493181,10021,2273,16266,11.9900,2012,4.0,2.8,230100,7.6,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
561306,10021,2273,16267,13.0900,2012,2.0,2.16,230100,8.4,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
562288,10021,2273,16267,13.0900,2012,2.0,2.16,230100,8.4,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
572974,10021,2273,6990,13.4900,2009,7.0,4.9,230100,5.2,长安福特,福克斯,2009款 两厢 1.8AT 时尚型
574020,10021,2273,6990,13.4900,2009,7.0,4.9,230100,5.2,长安福特,福克斯,2009款 两厢 1.8AT 时尚型
607649,10021,2273,112455,11.3800,2014,3.0,3.6,230100,7,长安福特,福克斯,2014款 两厢 经典版 1.8L 手动 酷白典藏版
695821,10021,2273,16267,13.0900,2012,3.0,4.06,230100,8.3,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
727097,10021,2273,11330,10.4800,2011,7.0,10.42,230100,5,长安福特,福克斯,2011款 两厢 1.8手动经典型
763975,10021,2273,16269,14.3900,2012,5.0,4.89,230100,8,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
840310,10021,2273,16267,13.0900,2012,4.0,4.8,230100,8.5,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
841381,10021,2273,103215,9.9800,2013,5.0,8.78,230100,5.67,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
848552,10021,2273,16267,13.0900,2012,4.0,6.33,230100,9.612,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
900111,10021,2273,11332,12.7800,2011,5.0,6,230100,7.344,长安福特,福克斯,2011款 两厢 1.8自动时尚型
963225,10021,2273,100184,11.2800,2012,6.0,7.89,230100,6,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 时尚型
965185,10021,2273,16267,13.0900,2012,5.0,5.28,230100,8.424,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
968517,10021,2273,16269,14.3900,2012,5.0,4.77,230100,8,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-11217752,10021,2273,16270,13.0900,2012,7.0,5.9,230100,5.3,长安福特,福克斯,2012款 三厢 1.6L 自动 舒适型
车源号：HC-11397613,10021,2273,16271,13.2900,2012,6.0,3.5,230100,5.45,长安福特,福克斯,2012款 三厢 1.6L 手动 风尚型
车源号：HC-12099311,10021,2273,103210,9.9800,2013,5.0,4.72,230100,4.5,长安福特,福克斯,2013款 三厢 经典款 1.8L 手动 基本型
车源号：HC-12122352,10021,2273,103215,9.9800,2013,6.0,3.46,230100,5.4,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-14141652,10021,2273,11325,10.4800,2011,8.0,6.4,230100,4.5,长安福特,福克斯,2011款 三厢 1.8手动经典型
车源号：HC-16534615,10021,2273,115852,13.6800,2015,6.0,4.34,230100,7.18,长安福特,福克斯,2015款 两厢 1.6L 自动风尚型
车源号：HC-17393229,10021,2273,103216,10.9800,2013,4.0,1.35,230100,7,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-19628461,10021,2273,16270,13.0900,2012,5.0,1.49,230100,8,长安福特,福克斯,2012款 三厢 1.6L 自动 舒适型
车源号：HC-20163423,10021,2273,16270,13.0900,2012,7.0,6.86,230100,6.8,长安福特,福克斯,2012款 三厢 1.6L 自动 舒适型
车源号：HC-20194350,10021,2273,16268,13.2900,2012,6.0,3.65,230100,6.1,长安福特,福克斯,2012款 两厢 1.6L 手动 风尚型
车源号：HC-22787790,10021,2273,16268,13.2900,2012,7.0,4.87,230100,6.27,长安福特,福克斯,2012款 两厢 1.6L 手动 风尚型
车源号：HC-23334394,10021,2273,103214,12.3800,2013,5.0,5.01,230100,6.3,长安福特,福克斯,2013款 三厢 经典款 1.8L 自动 时尚型
车源号：HC-23433946,10021,2273,16266,11.9900,2012,6.0,5.58,230100,6.2,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-23964187,10021,2273,115847,12.4800,2015,4.0,4.93,230100,7.5,长安福特,福克斯,2015款 三厢 1.6L 自动舒适型
车源号：HC-24128496,10021,2273,11332,12.7800,2011,9.0,12.2,230100,4.6,长安福特,福克斯,2011款 两厢 1.8自动时尚型
车源号：HC-27986453,10021,2273,6989,11.8900,2009,10.0,6.4,230100,3,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-28249465,10021,2273,103215,9.9800,2013,7.0,8.2,230100,4.75,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-29413552,10021,2273,103215,9.9800,2013,7.0,4.23,230100,4.3,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-31571226,10021,2273,103210,9.9800,2013,7.0,5.22,230100,5,长安福特,福克斯,2013款 三厢 经典款 1.8L 手动 基本型
车源号：HC-31802274,10021,2273,100182,9.9800,2012,8.0,4.7,230100,3.89,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 基本型
车源号：HC-33222962,10021,2273,115850,13.9800,2015,3.0,2.75,230100,8.6,长安福特,福克斯,2015款 两厢 Ecoboost125 自动 超能风尚型
车源号：HC-33371346,10021,2273,115842,14.9800,2015,4.0,3.61,230100,9.7,长安福特,福克斯,2015款 三厢 Ecoboost180 自动精英型
车源号：HC-34004975,10021,2273,103210,9.9800,2013,7.0,3.9,230100,4.7,长安福特,福克斯,2013款 三厢 经典款 1.8L 手动 基本型
车源号：HC-34915947,10021,2273,6989,11.8900,2009,9.0,7.89,230100,3.3,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-35343439,10021,2273,16267,13.0900,2012,6.0,10.58,230100,5,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
车源号：HC-35620329,10021,2273,103216,10.9800,2013,4.0,4.26,230100,6.7,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-35656628,10021,2273,115382,16.5800,2015,4.0,3.08,230100,11,长安福特,福克斯,2015款 两厢 Ecoboost180 自动 运动型
车源号：HC-35870930,10021,2273,115854,12.4800,2015,3.0,1.8,230100,9,长安福特,福克斯,2015款 两厢 1.6L 自动舒适型
车源号：HC-35912438,10021,2273,16272,14.3900,2012,6.0,7.28,230100,5.98,长安福特,福克斯,2012款 三厢 1.6L 自动 风尚型
车源号：HC-36083525,10021,2273,11327,12.7800,2011,8.0,10.28,230100,4,长安福特,福克斯,2011款 三厢 1.8自动时尚型
车源号：HC-36596928,10021,2273,100185,10.9800,2012,8.0,9.57,230100,5,长安福特,福克斯,2012款 两厢 经典款 1.8L 自动 基本型
车源号：HC-37015436,10021,2273,100195,11.2800,2012,7.0,7.43,230100,4.15,长安福特,福克斯,2012款 三厢 经典款 1.8L 手动 时尚型
车源号：HC-37489284,10021,2273,16267,13.0900,2012,5.0,2.72,230100,7.5,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
车源号：HC-37679071,10021,2273,103216,10.9800,2013,6.0,3.68,230100,5,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-38062266,10021,2273,115852,13.6800,2015,3.0,1.28,230100,9.21,长安福特,福克斯,2015款 两厢 1.6L 自动风尚型
车源号：HC-38072676,10021,2273,115852,13.6800,2015,4.0,1.42,230100,8.74,长安福特,福克斯,2015款 两厢 1.6L 自动风尚型
车源号：HC-38299656,10021,2273,16266,11.9900,2012,8.0,7.12,230100,4.74,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-38398014,10021,2273,103216,10.9800,2013,6.0,3.28,230100,6.1,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-38526187,10021,2273,100182,9.9800,2012,7.0,15.19,230100,4.05,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 基本型
车源号：HC-38540750,10021,2273,115852,13.6800,2015,5.0,4.02,230100,8,长安福特,福克斯,2015款 两厢 1.6L 自动风尚型
车源号：HC-38779367,10021,2273,100180,9.9800,2012,7.0,15.82,230100,3.45,长安福特,福克斯,2012款 三厢 经典款 1.8L 手动 基本型
车源号：HC-38940590,10021,2273,103215,9.9800,2013,5.0,2.21,230100,6.2,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-39458120,10021,2273,11330,10.4800,2011,8.0,6.11,230100,4.27,长安福特,福克斯,2011款 两厢 1.8手动经典型
车源号：HC-39574252,10021,2273,103217,11.2800,2013,7.0,8.77,230100,4.47,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 时尚型
车源号：HC-39693646,10021,2273,11325,10.4800,2011,8.0,7.93,230100,3.5,长安福特,福克斯,2011款 三厢 1.8手动经典型
车源号：HC-39696858,10021,2273,103216,10.9800,2013,7.0,8.11,230100,4.56,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-40658862,10021,2273,120503,13.8800,2017,3.0,2.68,230100,9.21,长安福特,福克斯,2017款 两厢 1.6L 双离合 风尚型智行版
车源号：HC-41006568,10021,2273,16276,16.2900,2012,6.0,7.06,230100,7.5,长安福特,福克斯,2012款 两厢 2.0L 自动 豪华运动型
车源号：HC-41013601,10021,2273,100180,9.9800,2012,7.0,3.81,230100,4.9,长安福特,福克斯,2012款 三厢 经典款 1.8L 手动 基本型
车源号：HC-41496595,10021,2273,16269,14.3900,2012,6.0,3.35,230100,7.5,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-41921991,10021,2273,115855,11.3800,2015,3.0,1.23,230100,7.65,长安福特,福克斯,2015款 两厢 1.6L 手动舒适型
车源号：HC-42418879,10021,2273,103210,9.9800,2013,6.0,5.37,230100,5.4,长安福特,福克斯,2013款 三厢 经典款 1.8L 手动 基本型
车源号：HC-42795554,10021,2273,6989,11.8900,2009,9.0,17.58,230100,3.08,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-43165785,10021,2273,16267,13.0900,2012,5.0,6.85,230100,7.98,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
车源号：HC-43431344,10021,2273,103210,9.9800,2013,6.0,11.6,230100,4.5,长安福特,福克斯,2013款 三厢 经典款 1.8L 手动 基本型
车源号：HC-43688608,10021,2273,16268,13.2900,2012,6.0,7.81,230100,4.9,长安福特,福克斯,2012款 两厢 1.6L 手动 风尚型
车源号：HC-44381043,10021,2273,103215,9.9800,2013,5.0,13.26,230100,3.6,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-44824723,10021,2273,16270,13.0900,2012,6.0,6.18,230100,6.15,长安福特,福克斯,2012款 三厢 1.6L 自动 舒适型
车源号：HC-45388850,10021,2273,115854,12.4800,2015,3.0,1.82,230100,8.2,长安福特,福克斯,2015款 两厢 1.6L 自动舒适型
车源号：HC-46078523,10021,2273,6989,11.8900,2009,10.0,11.85,230100,3.15,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-46442519,10021,2273,103215,9.9800,2013,6.0,9.82,230100,4.4,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-46474435,10021,2273,103216,10.9800,2013,7.0,7.84,230100,4.7,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-46654133,10021,2273,100193,10.9800,2012,7.0,5.66,230100,5.42,长安福特,福克斯,2012款 三厢 经典款 1.8L 自动 基本型
车源号：HC-46662810,10021,2273,104152,11.5300,2013,5.0,3.07,230100,5,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 百万纪念款
车源号：HC-47053676,10021,2273,103215,9.9800,2013,6.0,5.3,230100,5.08,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-47283888,10021,2273,16276,16.2900,2012,7.0,8.85,230100,6.04,长安福特,福克斯,2012款 两厢 2.0L 自动 豪华运动型
车源号：HC-47727052,10021,2273,16271,13.2900,2012,5.0,2.49,230100,5.66,长安福特,福克斯,2012款 三厢 1.6L 手动 风尚型
车源号：HC-47907001,10021,2273,100195,11.2800,2012,7.0,7.29,230100,3.5,长安福特,福克斯,2012款 三厢 经典款 1.8L 手动 时尚型
车源号：HC-47920140,10021,2273,16266,11.9900,2012,6.0,7.22,230100,4.5,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-48309634,10021,2273,16265,11.9900,2012,5.0,3.14,230100,6.65,长安福特,福克斯,2012款 三厢 1.6L 手动 舒适型
车源号：HC-49181770,10021,2273,127046,12.2800,2018,3.0,0.5,230100,11.3,长安福特,福克斯,2018款 两厢 EcoBoost125 手自一体 超能风尚版
车源号：HC-49327917,10021,2273,115855,11.3800,2015,5.0,6.63,230100,5.5,长安福特,福克斯,2015款 两厢 1.6L 手动舒适型
车源号：HC-50001551,10021,2273,115847,12.4800,2015,4.0,2.77,230100,7.3,长安福特,福克斯,2015款 三厢 1.6L 自动舒适型
车源号：HC-50492225,10021,2273,115854,12.4800,2015,3.0,2.97,230100,9.5,长安福特,福克斯,2015款 两厢 1.6L 自动舒适型
车源号：HC-50813831,10021,2273,16269,14.3900,2012,7.0,10.72,230100,5.4,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-50981432,10021,2273,16269,14.3900,2012,6.0,4.62,230100,7.68,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-51344229,10021,2273,120505,12.6800,2017,3.0,1.07,230100,9.2,长安福特,福克斯,2017款 两厢 1.6L 双离合 舒适型智行版
车源号：HC-51981813,10021,2273,100195,11.2800,2012,8.0,7.82,230100,4.7,长安福特,福克斯,2012款 三厢 经典款 1.8L 手动 时尚型
车源号：HC-52213450,10021,2273,16269,14.3900,2012,6.0,1.8,230100,7.5,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-52221149,10021,2273,16266,11.9900,2012,8.0,7.58,230100,5.04,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-52476817,10021,2273,115854,12.4800,2015,5.0,1.75,230100,7.6,长安福特,福克斯,2015款 两厢 1.6L 自动舒适型
车源号：HC-52502956,10021,2273,16266,11.9900,2012,6.0,6.37,230100,5.5,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-52537165,10021,2273,120517,12.7800,2017,2.0,2.53,230100,7.14,长安福特,福克斯,2017款 三厢 1.6L 手动 风尚型智行版
车源号：HC-52791035,10021,2273,115849,14.9800,2015,4.0,4.28,230100,8,长安福特,福克斯,2015款 两厢 Ecoboost180 自动 精英型
车源号：HC-53318295,10021,2273,100185,10.9800,2012,8.0,6.31,230100,4.37,长安福特,福克斯,2012款 两厢 经典款 1.8L 自动 基本型
车源号：HC-53406042,10021,2273,103212,10.9800,2013,6.0,4.96,230100,5.6,长安福特,福克斯,2013款 三厢 经典款 1.8L 自动 基本型
车源号：HC-53560145,10021,2273,103215,9.9800,2013,4.0,2.43,230100,6,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-53579644,10021,2273,108109,13.9800,2007,12.0,14.75,230100,2.2,长安福特,福克斯,2007款 两厢 1.8手自一体时尚型
车源号：HC-53848753,10021,2273,127039,12.6800,2018,1.0,0.39,230100,8.08,长安福特,福克斯,2018款 三厢 1.6L 双离合 舒适版
车源号：HC-53911499,10021,2273,11325,10.4800,2011,9.0,5.11,230100,4,长安福特,福克斯,2011款 三厢 1.8手动经典型
车源号：HC-54159052,10021,2273,16268,13.2900,2012,5.0,5.78,230100,5.32,长安福特,福克斯,2012款 两厢 1.6L 手动 风尚型
车源号：HC-54277837,10021,2273,103216,10.9800,2013,6.0,7.15,230100,5.2,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-54408067,10021,2273,16265,11.9900,2012,5.0,13.12,230100,5.1,长安福特,福克斯,2012款 三厢 1.6L 手动 舒适型
车源号：HC-54464170,10021,2273,7014,13.4900,2009,10.0,9.12,230100,3.2,长安福特,福克斯,2009款 三厢 1.8AT 时尚型
车源号：HC-54637092,10021,2273,16269,14.3900,2012,7.0,14.81,230100,5.7,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-55833130,10021,2273,120503,13.8800,2017,3.0,0.47,230100,9.7,长安福特,福克斯,2017款 两厢 1.6L 双离合 风尚型智行版
车源号：HC-55935903,10021,2273,16267,13.0900,2012,5.0,6.38,230100,6.4,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
车源号：HC-56023351,10021,2273,103215,9.9800,2013,3.0,6.17,230100,6,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-56174254,10021,2273,115855,11.3800,2015,4.0,7.99,230100,7.6,长安福特,福克斯,2015款 两厢 1.6L 手动舒适型
车源号：HC-56536457,10021,2273,115848,11.3800,2015,3.0,3.57,230100,6.24,长安福特,福克斯,2015款 三厢 1.6L 手动舒适型
车源号：HC-56796305,10021,2273,103215,9.9800,2013,4.0,2.24,230100,5.03,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-58053061,10021,2273,100195,11.2800,2012,8.0,9.33,230100,3.7,长安福特,福克斯,2012款 三厢 经典款 1.8L 手动 时尚型
车源号：HC-58322389,10021,2273,103216,10.9800,2013,4.0,3.38,230100,6.5,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-58325154,10021,2273,103215,9.9800,2013,5.0,6.46,230100,5.8,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-58419337,10021,2273,16276,16.2900,2012,4.0,6.73,230100,8.5,长安福特,福克斯,2012款 两厢 2.0L 自动 豪华运动型
车源号：HC-58446002,10021,2273,16267,13.0900,2012,6.0,12.13,230100,5.2,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
车源号：HC-58630516,10021,2273,16269,14.3900,2012,6.0,11.89,230100,5.35,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-58739672,10021,2273,103216,10.9800,2013,7.0,8.11,230100,4.9,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-58744615,10021,2273,103215,9.9800,2013,3.0,1.7,230100,6.5,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-58896969,10021,2273,103216,10.9800,2013,6.0,9.39,230100,4.8,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-59160382,10021,2273,115854,12.4800,2015,3.0,2.19,230100,10,长安福特,福克斯,2015款 两厢 1.6L 自动舒适型
车源号：HC-59311758,10021,2273,16267,13.0900,2012,7.0,5.28,230100,5.5,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
车源号：HC-59537424,10021,2273,100196,12.3800,2012,8.0,8.77,230100,4.2,长安福特,福克斯,2012款 三厢 经典款 1.8L 自动 时尚型
车源号：HC-59571216,10021,2273,7014,13.4900,2009,11.0,13.13,230100,3,长安福特,福克斯,2009款 三厢 1.8AT 时尚型
车源号：HC-59651752,10021,2273,115842,14.9800,2015,4.0,3.45,230100,9,长安福特,福克斯,2015款 三厢 Ecoboost180 自动精英型
车源号：HC-59803212,10021,2273,120513,14.9800,2017,3.0,0.1,230100,9.44,长安福特,福克斯,2017款 三厢 Ecoboost180 手自一体 精英版
